"country","indicator","sitc-industry","Unit","Date","Value"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1993","0.964598"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1994","0.96100241"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1995","0.96726757"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1996","0.96926773"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1997","0.96500516"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1998","0.97042596"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","1999","0.96512765"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2000","0.95378143"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2001","0.95429593"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2002","0.95461237"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2003","0.95191729"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2004","0.94990093"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2005","0.94232488"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2006","0.93689567"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2007","0.95923722"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2008","0.93559349"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2009","0.95112127"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2010","0.94658315"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2011","0.94747704"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2012","0.94726664"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2013","0.95147055"
"New Zealand","Quality Index","Aluminium and aluminium alloys, worked","Index","2014","0.9594298"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1966","0.45031673"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1967","0.57935882"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1968","0.46428433"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1969","0.45334435"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1970","0.4828417"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1971","0.45709595"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1972","0.43534493"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1973","0.46237344"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1974","0.4475778"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1975","0.41611147"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1976","0.42266765"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1977","0.43074188"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1978","0.42970812"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1979","0.41725019"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1980","0.42775998"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1981","0.43127927"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1982","0.43247804"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1983","0.43791565"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1984","0.43165186"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1985","0.4217273"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1986","0.42853612"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1987","0.44616687"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1988","0.41975424"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1989","0.43339473"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1990","0.42776072"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1991","0.42569605"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1992","0.44008067"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1993","0.44507948"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1994","0.44163159"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1995","0.43332386"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1996","0.42024085"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1997","0.41529375"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1998","0.42903116"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","1999","0.42286578"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2000","0.41370967"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2001","0.41126353"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2002","0.41011521"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2003","0.40841275"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2004","0.39237997"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2005","0.38748214"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2006","0.37715092"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2007","0.36811453"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2008","0.36286002"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2009","0.38423604"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2010","0.38509226"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2011","0.37206271"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2012","0.37747771"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2013","0.38484421"
"New Zealand","Quality Index","Aluminium and aluminium alloys, unwrought","Index","2014","0.39287513"
"New Zealand","Quality Index","Aluminium","Index","1965","0.96126342"
"New Zealand","Quality Index","Aluminium","Index","1966","0.70414871"
"New Zealand","Quality Index","Aluminium","Index","1967","0.61385179"
"New Zealand","Quality Index","Aluminium","Index","1968","0.52266401"
"New Zealand","Quality Index","Aluminium","Index","1969","0.58884394"
"New Zealand","Quality Index","Aluminium","Index","1970","0.57526296"
"New Zealand","Quality Index","Aluminium","Index","1971","0.51385069"
"New Zealand","Quality Index","Aluminium","Index","1972","0.45133832"
"New Zealand","Quality Index","Aluminium","Index","1973","0.4869554"
"New Zealand","Quality Index","Aluminium","Index","1974","0.47875893"
"New Zealand","Quality Index","Aluminium","Index","1975","0.4392221"
"New Zealand","Quality Index","Aluminium","Index","1976","0.44004008"
"New Zealand","Quality Index","Aluminium","Index","1977","0.45465639"
"New Zealand","Quality Index","Aluminium","Index","1978","0.453628"
"New Zealand","Quality Index","Aluminium","Index","1979","0.44605416"
"New Zealand","Quality Index","Aluminium","Index","1980","0.4786258"
"New Zealand","Quality Index","Aluminium","Index","1981","0.48025495"
"New Zealand","Quality Index","Aluminium","Index","1982","0.46870586"
"New Zealand","Quality Index","Aluminium","Index","1983","0.46079481"
"New Zealand","Quality Index","Aluminium","Index","1984","0.46048996"
"New Zealand","Quality Index","Aluminium","Index","1985","0.45887122"
"New Zealand","Quality Index","Aluminium","Index","1986","0.45353523"
"New Zealand","Quality Index","Aluminium","Index","1987","0.46357238"
"New Zealand","Quality Index","Aluminium","Index","1988","0.43661687"
"New Zealand","Quality Index","Aluminium","Index","1989","0.48848772"
"New Zealand","Quality Index","Aluminium","Index","1990","0.48046598"
"New Zealand","Quality Index","Aluminium","Index","1991","0.49126688"
"New Zealand","Quality Index","Aluminium","Index","1992","0.51323473"
"New Zealand","Quality Index","Aluminium","Index","1993","0.51910675"
"New Zealand","Quality Index","Aluminium","Index","1994","0.52780074"
"New Zealand","Quality Index","Aluminium","Index","1995","0.49974072"
"New Zealand","Quality Index","Aluminium","Index","1996","0.49846461"
"New Zealand","Quality Index","Aluminium","Index","1997","0.49754524"
"New Zealand","Quality Index","Aluminium","Index","1998","0.49631083"
"New Zealand","Quality Index","Aluminium","Index","1999","0.50064015"
"New Zealand","Quality Index","Aluminium","Index","2000","0.48308039"
"New Zealand","Quality Index","Aluminium","Index","2001","0.46353611"
"New Zealand","Quality Index","Aluminium","Index","2002","0.47738278"
"New Zealand","Quality Index","Aluminium","Index","2003","0.4754478"
"New Zealand","Quality Index","Aluminium","Index","2004","0.44755656"
"New Zealand","Quality Index","Aluminium","Index","2005","0.43873334"
"New Zealand","Quality Index","Aluminium","Index","2006","0.42209628"
"New Zealand","Quality Index","Aluminium","Index","2007","0.40644622"
"New Zealand","Quality Index","Aluminium","Index","2008","0.40705061"
"New Zealand","Quality Index","Aluminium","Index","2009","0.44825882"
"New Zealand","Quality Index","Aluminium","Index","2010","0.43495861"
"New Zealand","Quality Index","Aluminium","Index","2011","0.40409842"
"New Zealand","Quality Index","Aluminium","Index","2012","0.41909337"
"New Zealand","Quality Index","Aluminium","Index","2013","0.42315093"
"New Zealand","Quality Index","Aluminium","Index","2014","0.4305914"
"New Zealand","Quality Index","Bauxite and concentrates of aluminium","Index","1996","0.70389289"
"New Zealand","Quality Index","Bauxite and concentrates of aluminium","Index","2004","0.54398978"
"New Zealand","Quality Index","Bauxite and concentrates of aluminium","Index","2007","0.51969624"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1967","0.91157317"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1968","0.91535664"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1969","0.89079446"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1970","0.86547917"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1973","0.77579159"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1977","0.89946896"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1978","0.82809323"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1980","0.78669733"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1982","0.87799758"
"Nicaragua","Quality Index","Fin.structural parts & structures of aluminium","Index","1995","0.37986204"
"Nicaragua","Quality Index","Aluminium and aluminium alloys, worked","Index","1968","0.92871976"
"Nicaragua","Quality Index","Aluminium and aluminium alloys, worked","Index","1969","0.92876363"
"Nicaragua","Quality Index","Aluminium and aluminium alloys, worked","Index","1970","0.91500837"
"Nicaragua","Quality Index","Aluminium and aluminium alloys, worked","Index","1971","0.91853017"
"Nicaragua","Quality Index","Aluminium and aluminium alloys, worked","Index","1972","0.91115421"
"Nicaragua","Quality Index","Aluminium and aluminium alloys, worked","Index","1973","0.90257698"
