"commodity","item","indicator","country","Unit","Date","Value"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1988","266000"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1989","269100"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1990","168000"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1991","158400"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1992","111992"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1993","112360"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1994","119600"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1995","140500"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1996","140872"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1997","161907"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1998","174040"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","1999","174100"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2000","179039"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2001","181830"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2002","187052"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2003","196844"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2004","222347"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2005","243607"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2006","262056"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2007","283449"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2008","288156"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2009","228630"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2010","241000"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2011","261000"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2012","248600"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2013","250200"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2014","263098"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2015","271356"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2016","272507"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2017","282074"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2018","282810"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2019","280326"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2020","271307"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2021","293399"
"Aluminum","Aluminum, primary","Production","Romania","tonnes (metric)","2022","191454"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1992","2725000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1993","2819000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1994","2668000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1995","2789800"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1996","2873000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1997","2906000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1998","3010000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","1999","3149000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2000","3247000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2001","3302000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2002","3348247"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2003","3478057"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2004","3594747"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2005","3647061"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2006","3117249"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2007","3955417"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2008","4190000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2009","3815000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2010","3947000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2011","3992000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2012","4024000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2013","3724000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2014","3488000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2015","3529000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2016","3561000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2017","3584000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2018","3627000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2019","3637000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2020","3638000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2021","3640000"
"Aluminum","Aluminum, primary","Production","Russia","tonnes (metric)","2022","4014000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2009","0"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2010","0"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2011","0"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2012","0"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2013","187000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2014","662000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2015","839000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2016","871000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2017","916000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2018","932000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2019","775600"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2020","1010563"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2021","998000"
"Aluminum","Aluminum, primary","Production","Saudi Arabia","tonnes (metric)","2022","776400"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","1994","6850"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","1995","16991"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","1996","37436"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","1997","80600"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","1998","76736"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","1999","80916"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","2000","95465"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","2001","108123"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","2002","111919"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","2003","116744"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","2004","115080"
"Aluminum","Aluminum, primary","Production","Serbia and Montenegro","tonnes (metric)","2005","116994"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1992","0"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1993","35000"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1994","33000"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1995","60600"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1996","115600"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1997","110190"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1998","108000"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","1999","105200"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2000","109000"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2001","110062"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2002","111600"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2003","132089"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2004","156893"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2005","159203"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2006","158289"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2007","160461"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2008","162995"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2009","149604"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2010","163000"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2011","162840"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2012","160662"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2013","163000"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2014","167767"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2015","171328"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2016","173600"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2017","173500"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2018","173700"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2019","174794"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2020","151875"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2021","163995"
"Aluminum","Aluminum, primary","Production","Slovakia","tonnes (metric)","2022","71933"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1992","84809"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1993","82682"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1994","74300"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1995","70200"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1996","65800"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1997","74400"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1998","70800"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","1999","77200"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2000","75600"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2001","76632"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2002","87600"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2003","109800"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2004","120700"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2005","138500"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2006","118100"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2007","111016"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2008","83300"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2009","35148"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2010","40177"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2011","75300"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2012","83300"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2013","84035"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2014","84400"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2015","83800"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2016","84365"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2017","84424"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2018","80544"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2019","68255"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2020","50185"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2021","37867"
"Aluminum","Aluminum, primary","Production","Slovenia","tonnes (metric)","2022","19211"
"Aluminum","Aluminum, primary","Production","South Africa","tonnes (metric)","1972","53000"
"Aluminum","Aluminum, primary","Production","South Africa","tonnes (metric)","1973","53000"
"Aluminum","Aluminum, primary","Production","South Africa","tonnes (metric)","1974","75000"
"Aluminum","Aluminum, primary","Production","South Africa","tonnes (metric)","1975","76000"
"Aluminum","Aluminum, primary","Production","South Africa","tonnes (metric)","1976","78000"
